account_id,performance_date,origination_date,months_on_book,vintage,original_balance,current_balance,scheduled_payment,interest_rate,original_term,remaining_term,delinquency_bucket,status,terminal_event,default_flag,recovery_amount,loss_amount,exposure_at_default,delinquency_state,lgd_realised,workout_months,collections_referral_flag,marketing_segment_code
18888,2015-01-01,2014-11-01,2,2014,21365.0,21365.0,729.2100940005935,0.13904078065172973,36,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,918
18896,2015-01-01,2014-05-01,8,2014,22111.0,22111.0,488.2694061447935,0.11679140550804715,60,52,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,552
18901,2015-01-01,2012-09-01,28,2012,39354.0,39354.0,776.6430803687939,0.0685911008240728,60,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,604
18904,2015-01-01,2012-11-01,26,2012,8958.0,8958.0,175.7271886077187,0.06608028182090221,60,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,812
18905,2015-01-01,2012-11-01,26,2012,7442.0,7442.0,133.8410755760904,0.0891737567116655,72,46,Current,Paid off,payoff,0,0.0,0.0,0.0,0,0.0,0.0,0,636
18909,2015-01-01,2012-02-01,35,2012,87749.0,87749.0,1990.4389727927166,0.12863627788234352,60,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,620
18910,2015-01-01,2014-11-01,2,2014,38351.0,38351.0,829.4837328137104,0.1077169377049606,60,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,845
18911,2015-01-01,2011-12-01,37,2011,6894.0,6894.0,188.5606854112159,0.14049710585835337,48,11,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,777
18912,2015-01-01,2009-09-01,64,2009,12388.0,12388.0,217.11236891982048,0.07985215664064167,72,8,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,646
18917,2015-01-01,2012-11-01,26,2012,21053.0,21053.0,446.50741340710334,0.15117234094339446,72,46,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,0.0,0.0,0,710
18927,2015-01-01,2011-05-01,44,2011,7853.0,7853.0,150.2200549102004,0.11185065493310731,72,28,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,545
18941,2015-01-01,2013-10-01,15,2013,30572.0,30572.0,746.6140530897535,0.08018268512465025,48,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,875
18943,2015-01-01,2011-06-01,43,2011,27099.0,27099.0,616.4917550852502,0.17897018104705295,72,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,933
18945,2015-01-01,2013-11-01,14,2013,23089.0,23089.0,520.1007244811769,0.12554974113436118,60,46,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,562
18946,2015-01-01,2012-11-01,26,2012,26974.0,26974.0,877.1735718799853,0.10535583699835828,36,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,283
18948,2015-01-01,2012-11-01,26,2012,27239.0,27239.0,661.8831404015624,0.07757171001723209,48,22,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,556
18953,2015-01-01,2013-09-01,16,2013,12648.0,12648.0,398.80594834494457,0.08421438261415201,36,20,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,806
18961,2015-01-01,2013-10-01,15,2013,5196.0,5196.0,104.37456023493199,0.07604161695370021,60,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,815
18965,2015-01-01,2013-10-01,15,2013,11301.0,11301.0,391.4061034826969,0.14937323160926175,36,21,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,883
18966,2015-01-01,2011-02-01,47,2011,10445.0,10445.0,194.52820433307477,0.10194459411204608,72,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,973
18978,2015-01-01,2013-11-01,14,2013,31501.0,31501.0,630.328574269875,0.1287804363673522,72,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,300
18982,2015-01-01,2013-01-01,24,2013,35910.0,35910.0,773.0257214307421,0.1056628962450002,60,36,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,323
18988,2015-01-01,2013-10-01,15,2013,4733.0,4733.0,117.2098869867604,0.08745549561312976,48,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,638
18991,2015-01-01,2012-01-01,36,2012,11036.0,11036.0,232.34962720062663,0.09606183516360377,60,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,987
18997,2015-01-01,2010-08-01,53,2010,41077.0,41077.0,838.5013294871515,0.08284687994802067,60,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,429
18998,2015-01-01,2013-11-01,14,2013,12201.0,12201.0,247.3787535612028,0.07997682326330093,60,46,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,611
19003,2015-01-01,2012-09-01,28,2012,10119.0,10119.0,251.08266713672506,0.08848130585892143,48,20,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,495
19004,2015-01-01,2011-07-01,42,2011,16633.0,16633.0,423.32843540724303,0.18105983361096728,60,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,582
19010,2015-01-01,2011-04-01,45,2011,13851.0,13851.0,333.82693789575774,0.15591019695704944,60,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,327
19013,2015-01-01,2012-05-01,32,2012,10339.0,10339.0,321.6136069538273,0.07501351481678896,36,4,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,152
19016,2015-01-01,2009-07-01,66,2009,4795.0,4795.0,81.07021308974387,0.06704024893085285,72,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,765
19017,2015-01-01,2013-03-01,22,2013,59407.0,59407.0,1826.3352712713413,0.06705800597406446,36,14,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,146
19019,2015-01-01,2011-11-01,38,2011,16265.0,16265.0,320.7645838726302,0.12327951841630447,72,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,690
19024,2015-01-01,2014-07-01,6,2014,21805.0,21805.0,492.0087901021179,0.12629842927568946,60,54,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,307
19029,2015-01-01,2012-09-01,28,2012,16149.0,16149.0,312.47316186782905,0.06035647500461487,60,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,854
19043,2015-01-01,2013-11-01,14,2013,74618.0,74618.0,1429.5021714110785,0.11240727618028934,72,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,284
19044,2015-01-01,2012-06-01,31,2012,11168.0,11168.0,361.2323308984204,0.10166260436553727,36,5,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,495
19045,2015-01-01,2012-01-01,36,2012,18573.0,18573.0,396.43063527386823,0.10197714315122432,60,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,196
19046,2015-01-01,2014-08-01,5,2014,14171.0,14171.0,249.12826632436915,0.0809598998386008,72,67,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,816
19050,2015-01-01,2014-06-01,7,2014,17499.0,17499.0,355.1163412735479,0.08035779221230681,60,53,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,480
19051,2015-01-01,2013-01-01,24,2013,24940.0,24940.0,627.503916460984,0.09578294071678561,48,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,663
19058,2015-01-01,2011-08-01,41,2011,7932.0,7932.0,156.95683217609448,0.06971596206492928,60,19,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,973
19061,2015-01-01,2012-06-01,31,2012,6006.0,6006.0,131.3519541545809,0.11255624375032876,60,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,748
19069,2015-01-01,2012-07-01,30,2012,14615.0,14615.0,337.9886698713165,0.13725430701833516,60,30,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,679
19070,2015-01-01,2012-04-01,33,2012,36780.0,36780.0,720.741303657994,0.06563726673201913,60,27,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,941
19078,2015-01-01,2014-01-01,12,2014,16737.0,16737.0,556.4624367134962,0.12069348996745406,36,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,927
19085,2015-01-01,2009-02-01,71,2009,8478.0,8478.0,152.45050974958374,0.08912004973809846,72,1,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,912
19088,2015-01-01,2014-08-01,5,2014,13135.0,13135.0,333.8272098275631,0.1010926641780749,48,43,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,332
19089,2015-01-01,2013-06-01,19,2013,17206.0,17206.0,428.626325502425,0.09055586590205769,48,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,521
19091,2015-01-01,2011-11-01,38,2011,28584.0,28584.0,576.734464353579,0.13194354041189962,72,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,392
19092,2015-01-01,2013-07-01,18,2013,16282.0,16282.0,355.6237216445619,0.11198456103004657,60,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,610
19095,2015-01-01,2012-12-01,25,2012,29175.0,29175.0,720.2181021276841,0.0858010258522154,48,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,390
19098,2015-01-01,2013-02-01,23,2013,9735.0,9735.0,333.8421694475543,0.14237266277246588,36,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,119
19105,2015-01-01,2014-09-01,4,2014,51563.0,51563.0,1362.0301835480493,0.12164904341629744,48,44,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,903
19106,2015-01-01,2012-05-01,32,2012,22395.0,22395.0,453.3564495433856,0.0793153918915439,60,28,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,801
19114,2015-01-01,2014-05-01,8,2014,5654.0,5654.0,112.97859668533175,0.12825388229389698,72,64,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,853
19124,2015-01-01,2011-11-01,38,2011,25653.0,25653.0,474.51740051864584,0.09943860721219143,72,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,944
19126,2015-01-01,2014-06-01,7,2014,18689.0,18689.0,532.3520357261486,0.16281734173377033,48,41,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,777
19131,2015-01-01,2013-11-01,14,2013,46966.0,46966.0,1282.2326373378003,0.13949788169680943,48,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,782
19141,2015-01-01,2011-04-01,45,2011,18062.0,18062.0,446.82993925952854,0.16787902505361746,60,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,375
19148,2015-01-01,2014-04-01,9,2014,21982.0,21982.0,472.4825818922847,0.1050033645165629,60,51,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,311
19169,2015-01-01,2013-03-01,22,2013,17369.0,17369.0,316.25317081141895,0.09366374927011432,72,50,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,951
19174,2015-01-01,2013-12-01,13,2013,14853.0,14853.0,260.99069589708034,0.08078471799719976,72,59,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,606
19177,2015-01-01,2013-11-01,14,2013,4952.0,4952.0,124.70800629795558,0.0962602431759559,48,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,246
19180,2015-01-01,2010-02-01,59,2010,12223.0,12223.0,280.0706899215949,0.13312601033281657,60,1,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,119
19181,2015-01-01,2014-09-01,4,2014,12766.0,12766.0,294.982974326605,0.1368820815237728,60,56,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,721
19186,2015-01-01,2012-05-01,32,2012,7683.0,7683.0,191.6958388913906,0.0913805936466373,48,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,381
19187,2015-01-01,2014-09-01,4,2014,26892.0,26892.0,642.2279116463961,0.06860865102457347,48,44,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,987
19200,2015-01-01,2014-12-01,1,2014,43671.0,43671.0,1062.7584138640627,0.07835040334167159,48,47,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,333
19208,2015-01-01,2012-06-01,31,2012,14446.0,14446.0,312.7821465402781,0.1081809785799518,60,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,511
19210,2015-01-01,2014-06-01,7,2014,24309.0,24309.0,761.447281360395,0.07972493467553374,36,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,965
19216,2015-01-01,2012-10-01,27,2012,50850.0,50850.0,880.058441580824,0.07534762957855652,72,45,Current,Paid off,payoff,0,0.0,0.0,0.0,0,0.0,0.0,0,746
19223,2015-01-01,2012-08-01,29,2012,17237.0,17237.0,523.4371219715139,0.05878832034954929,36,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,161
19226,2015-01-01,2012-02-01,35,2012,40314.0,40314.0,857.433752192071,0.1004436985378895,60,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,711
19234,2015-01-01,2013-01-01,24,2013,4984.0,4984.0,121.25984393396281,0.16022143465742072,60,36,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,266
19241,2015-01-01,2014-01-01,12,2014,58578.0,58578.0,1155.1546638974253,0.1232562766221904,72,60,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,487
19244,2015-01-01,2014-08-01,5,2014,10043.0,10043.0,254.7041921951017,0.09997463573877269,48,43,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,921
19246,2015-01-01,2014-12-01,1,2014,8606.0,8606.0,179.35550188485945,0.09169572565633946,60,59,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,545
19249,2015-01-01,2014-11-01,2,2014,33279.0,33279.0,715.6899833842535,0.10523924241404875,60,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,179
19253,2015-01-01,2013-08-01,17,2013,12028.0,12028.0,375.7418503862225,0.07788591213326888,36,19,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,795
19255,2015-01-01,2014-03-01,10,2014,9205.0,9205.0,238.2889164449385,0.11085163802221892,48,38,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,472
19258,2015-01-01,2010-11-01,50,2010,15198.0,15198.0,317.65391424241835,0.09293385635204848,60,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,593
19264,2015-01-01,2014-03-01,10,2014,25419.0,25419.0,513.4779337875682,0.07841358294218354,60,50,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,265
19272,2015-01-01,2011-02-01,47,2011,33907.0,33907.0,638.7740469641117,0.1061800859920756,72,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,652
19279,2015-01-01,2011-11-01,38,2011,8576.0,8576.0,177.98212245231392,0.08990020948887445,60,22,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,703
19281,2015-01-01,2013-04-01,21,2013,11245.0,11245.0,379.71192562796864,0.13151932633186109,36,15,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,874
19287,2015-01-01,2014-02-01,11,2014,24342.0,24342.0,602.1627071451107,0.08688938205538004,48,37,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,168
19297,2015-01-01,2010-07-01,54,2010,12468.0,12468.0,264.1817878362595,0.09881502982025193,60,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,938
19304,2015-01-01,2011-08-01,41,2011,5890.0,5890.0,148.35834014373094,0.09636085291623245,48,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,416
19316,2015-01-01,2013-03-01,22,2013,16263.0,16263.0,359.7006132115863,0.11748823220696131,60,38,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,933
19331,2015-01-01,2009-12-01,61,2009,23054.0,23054.0,422.2078687828999,0.09578254270506113,72,11,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,588
19343,2015-01-01,2010-05-01,56,2010,25188.0,25188.0,417.9896693052406,0.06046388104130501,72,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,222
19350,2015-01-01,2014-01-01,12,2014,22529.0,22529.0,473.6145659471042,0.09542099022702824,60,48,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,464
19351,2015-01-01,2013-12-01,13,2013,16880.0,16880.0,422.4432477645267,0.09296898438936432,48,35,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,104
19360,2015-01-01,2011-01-01,48,2011,17485.0,17485.0,409.56274251480585,0.14299208949643305,60,12,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,832
19361,2015-01-01,2014-12-01,1,2014,16659.0,16659.0,538.2881056073426,0.10095728663901803,36,35,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,837
19373,2015-01-01,2012-11-01,26,2012,20819.0,20819.0,403.24979531824454,0.11651265204780463,72,46,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,808
19374,2015-01-01,2013-10-01,15,2013,6184.0,6184.0,193.55813217170044,0.07920768608437305,36,21,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,141
19389,2015-01-01,2014-09-01,4,2014,48580.0,48580.0,1341.396043244684,0.145677008137346,48,44,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,157
19393,2015-01-01,2012-09-01,28,2012,29462.0,29462.0,692.148589749165,0.06017222779904696,48,20,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,383
19397,2015-01-01,2014-09-01,4,2014,7254.0,7254.0,142.60006544028144,0.1220723746886911,72,68,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,577
19399,2015-01-01,2011-11-01,38,2011,13163.0,13163.0,272.67538818177803,0.08911215785278191,60,22,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,976
19405,2015-01-01,2014-09-01,4,2014,12355.0,12355.0,404.589905614965,0.11017612377682305,36,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,334
19410,2015-01-01,2011-06-01,43,2011,25725.0,25725.0,451.7910339003232,0.0805955412872208,72,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,214
19415,2015-01-01,2009-10-01,63,2009,22040.0,22040.0,443.3058571626291,0.13074971515709066,72,9,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,742
19417,2015-01-01,2013-03-01,22,2013,12556.0,12556.0,219.83678969816793,0.07949319722125642,72,50,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,568
19427,2015-01-01,2013-08-01,17,2013,44498.0,44498.0,1120.4798205588318,0.09619943241512811,48,31,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,853
19428,2015-01-01,2013-05-01,20,2013,10971.0,10971.0,254.83132054981496,0.13921783517440706,60,40,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,716
19438,2015-01-01,2012-05-01,32,2012,30817.0,30817.0,843.7969134868437,0.14108412870592693,48,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,751
19442,2015-01-01,2014-11-01,2,2014,10735.0,10735.0,219.42216660883685,0.08340793079213296,60,58,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,405
19451,2015-01-01,2015-01-01,0,2015,5234.0,5234.0,107.45128553441494,0.08526856441797605,60,60,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,625
19460,2015-01-01,2015-01-01,0,2015,12939.0,12939.0,339.3784664698125,0.11786459547819779,48,48,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,152
19468,2015-01-01,2012-10-01,27,2012,10375.0,10375.0,187.4088462618831,0.09076449790711652,72,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,556
19476,2015-01-01,2010-05-01,56,2010,15477.0,15477.0,268.4996310080605,0.07620042429223195,72,16,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,493
19479,2015-01-01,2012-02-01,35,2012,19954.0,19954.0,417.7673314517729,0.09366171426276915,60,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,880
19481,2015-01-01,2013-09-01,16,2013,12649.0,12649.0,249.3521297384992,0.12312707071747209,72,56,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,576
19497,2015-01-01,2009-07-01,66,2009,8824.0,8824.0,178.1947770741916,0.13227414383119535,72,6,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,445
19511,2015-01-01,2014-07-01,6,2014,8434.0,8434.0,206.78992742248968,0.0822485327282226,48,42,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,585
19512,2015-01-01,2011-07-01,42,2011,60224.0,60224.0,1201.471560781822,0.0731477342232228,60,18,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,865
19515,2015-01-01,2013-10-01,15,2013,20676.0,20676.0,549.5198093422326,0.12495272927903725,48,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,338
19519,2015-01-01,2014-10-01,3,2014,17177.0,17177.0,538.6698235259151,0.08051107712643676,36,33,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,561
19522,2015-01-01,2012-11-01,26,2012,14700.0,14700.0,314.50650684839013,0.10300086419569161,60,34,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,245
19524,2015-01-01,2010-05-01,56,2010,9807.0,9807.0,206.7521854336238,0.09664012820956268,60,4,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,902
19527,2015-01-01,2010-12-01,49,2010,12672.0,12672.0,212.2008086916533,0.06364825434612521,72,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,861
19538,2015-01-01,2013-09-01,16,2013,12245.0,12245.0,314.02156769232835,0.10585893387412398,48,32,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,991
19541,2015-01-01,2012-02-01,35,2012,28123.0,28123.0,694.7355130356223,0.08616757042627769,48,13,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,132
19547,2015-01-01,2010-03-01,58,2010,9798.0,9798.0,205.3935603819517,0.09420035236968102,60,2,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,211
19557,2015-01-01,2009-10-01,63,2009,28265.0,28265.0,592.91615911427,0.146900330495215,72,9,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,909
19560,2015-01-01,2013-01-01,24,2013,5366.0,5366.0,133.04241827999894,0.08807194839816279,48,24,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,881
19577,2015-01-01,2014-04-01,9,2014,11905.0,11905.0,200.71572614379087,0.0660461559926085,72,63,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,136
19586,2015-01-01,2013-04-01,21,2013,20704.0,20704.0,419.92347538790926,0.08012211362837018,60,39,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,601
19588,2015-01-01,2013-08-01,17,2013,9853.0,9853.0,166.17543088340793,0.06616526263667533,72,55,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,480
19590,2015-01-01,2014-10-01,3,2014,38775.0,38775.0,1053.7353562057604,0.1369882492739163,48,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,312
19592,2015-01-01,2014-07-01,6,2014,33840.0,33840.0,639.5559310634691,0.1073653188365413,72,66,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,868
19594,2015-01-01,2013-08-01,17,2013,17706.0,17706.0,309.9690926281089,0.07945094343689744,72,55,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,917
19600,2015-01-01,2013-12-01,13,2013,16924.0,16924.0,341.0217825463813,0.1314400287898541,72,59,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,134
19601,2015-01-01,2013-03-01,22,2013,11680.0,11680.0,241.3976288201317,0.14115440754067998,72,50,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,376
19604,2015-01-01,2012-12-01,25,2012,11040.0,11040.0,227.01142355232784,0.08595581719402355,60,35,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,607
19606,2015-01-01,2011-02-01,47,2011,4245.0,4245.0,81.23809264618608,0.1120133460998766,72,25,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,416
19613,2015-01-01,2010-11-01,50,2010,17781.0,17781.0,358.08485291778806,0.13122132795788524,72,22,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,0.0,0.0,0,978
19622,2015-01-01,2011-10-01,39,2011,26495.0,26495.0,556.1651689165828,0.09478437551970292,60,21,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,965
19627,2015-01-01,2013-06-01,19,2013,4186.0,4186.0,104.6530877200185,0.09243316146029028,48,29,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,282
19638,2015-01-01,2010-11-01,50,2010,25238.0,25238.0,439.50115823249206,0.07755837143595617,72,22,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,875
19644,2015-01-01,2010-11-01,50,2010,14584.0,14584.0,301.47290498914674,0.08820781211351168,60,10,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,302
19649,2015-01-01,2013-02-01,23,2013,15809.0,15809.0,345.25836548089137,0.11194115077290827,60,37,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,298
19650,2015-01-01,2012-08-01,29,2012,20208.0,20208.0,393.15048584654846,0.11817061378419813,72,43,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,258
19653,2015-01-01,2013-07-01,18,2013,16863.0,16863.0,425.0730854109379,0.09676362868897691,48,30,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,560
19655,2015-01-01,2011-06-01,43,2011,9825.0,9825.0,204.73296664629999,0.09163837422376835,60,17,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,496
19662,2015-01-01,2010-03-01,58,2010,18574.0,18574.0,338.4851238996185,0.09397794626568437,72,14,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,142
19664,2015-01-01,2013-03-01,22,2013,12497.0,12497.0,244.30225759532843,0.06463107209338266,60,38,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,246
19670,2015-01-01,2010-04-01,57,2010,20150.0,20150.0,426.4158932603276,0.09827116686585807,60,3,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,185
19673,2015-01-01,2014-10-01,3,2014,37575.0,37575.0,916.965517302799,0.07980151711084178,48,45,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,854
19677,2015-01-01,2012-08-01,29,2012,10696.0,10696.0,347.02356202962045,0.10376493115383295,36,7,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,896
19680,2015-01-01,2012-12-01,25,2012,19466.0,19466.0,486.99816330151265,0.09279322610823652,48,23,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,248
19689,2015-01-01,2010-06-01,55,2010,7915.0,7915.0,141.32550974991764,0.08656245945415972,72,17,Current,Current,none,0,0.0,0.0,0.0,0,0.0,0.0,0,109
