account_id,performance_date,origination_date,months_on_book,vintage,original_balance,current_balance,scheduled_payment,interest_rate,original_term,remaining_term,delinquency_bucket,status,terminal_event,default_flag,recovery_amount,loss_amount,exposure_at_default,drawn_amount,committed_amount_t,delinquency_state,noi_current,dscr_reported,current_ltv,committed_amount,undrawn_amount,utilisation,lgd_realised,workout_months,watchlist_transfer_flag,appraiser_panel_code
24191,2008-01-01,2002-04-01,69,2002,30883201.0,3.08832e+07,450953.2185894877,0.05986104023750902,84,15,Current,Current,none,0,0.0,0.0,0.0,3.08832e+07,3.08832e+07,0,2.2021345e+06,2.3514495,49.428463,30883201.0,1.0,0.9999999676199368,0.0,0.0,0,347
24198,2008-01-01,2004-06-01,43,2004,10411436.291969039,1.0411436e+07,105080.82461095262,0.03933263431195834,120,77,Current,Current,none,0,0.0,0.0,0.0,1.0411436e+07,1.3239382e+07,0,1.2904819e+06,1.3947059,54.011234,13239382.0,2827946.0,0.7863989421862743,0.0,0.0,0,711
24200,2008-01-01,2005-06-01,31,2005,40522526.0,4.052253e+07,572994.9538081691,0.05013298849348113,84,53,Current,Current,none,0,0.0,0.0,0.0,4.052253e+07,4.052253e+07,0,4.7247345e+06,2.4151998,41.899624,40522526.0,0.0,1.0,0.0,0.0,0,712
24206,2008-01-01,2003-07-01,54,2003,6752752.794759913,6.752753e+06,76314.89285803861,0.06394714491260271,120,66,Current,Current,none,0,0.0,0.0,0.0,6.752753e+06,1.1744335e+07,0,1.402717e+06,1.547172,30.770035,11744335.0,4991582.0,0.5749795965459091,0.0,0.0,0,974
24210,2008-01-01,1999-08-01,101,1999,6856844.0,6.856844e+06,73422.65974573474,0.05206833141649251,120,19,Current,Current,none,0,0.0,0.0,0.0,6.856844e+06,6.856844e+06,0,1.076313e+06,1.7308596,38.053368,6856844.0,0.0,1.0,0.0,0.0,0,129
24217,2008-01-01,2006-05-01,20,2006,24788484.0,2.4788484e+07,495105.9966843334,0.07363666057537746,60,40,Current,Current,none,0,0.0,0.0,0.0,2.4788484e+07,2.4788484e+07,0,1.00515606e+06,2.7030993,60.262028,24788484.0,0.0,1.0,0.0,0.0,0,798
24224,2008-01-01,2006-06-01,19,2006,5581775.0,5.581775e+06,112220.98330910411,0.07640733610317624,60,41,Current,Current,none,0,0.0,0.0,0.0,5.581775e+06,5.581775e+06,0,986967.06,1.6017821,63.20512,5581775.0,0.0,1.0,0.0,0.0,0,761
24227,2008-01-01,1998-10-01,111,1998,6159599.0,6.159599e+06,69920.28857022114,0.06493390666049485,120,9,Current,Current,none,0,0.0,0.0,0.0,6.159599e+06,6.159599e+06,0,650621.1,2.1360123,41.735954,6159599.0,0.0,1.0,0.0,0.0,0,585
24231,2008-01-01,2007-04-01,9,2007,9656261.0,9.656261e+06,184146.22209243558,0.05432750144761314,60,51,Current,Current,none,0,0.0,0.0,0.0,9.656261e+06,9.656261e+06,0,1.2886368e+06,1.12328,66.07882,9656261.0,0.0,1.0,0.0,0.0,0,652
24238,2008-01-01,1999-03-01,106,1999,34261456.0,3.4261456e+07,368540.339956916,0.05305902935357955,120,14,Current,Current,none,0,0.0,0.0,0.0,3.4261456e+07,3.4261456e+07,0,1.3176516e+06,2.2649305,40.917603,34261456.0,0.0,1.0,0.0,0.0,0,760
24245,2008-01-01,2001-08-01,77,2001,8224410.0,8.22441e+06,88940.0304660009,0.054222713806932804,120,43,Current,Current,none,0,0.0,0.0,0.0,8.22441e+06,8.22441e+06,0,577716.1,2.387521,34.861797,8224410.0,0.0,1.0,0.0,0.0,0,367
24248,2008-01-01,2002-03-01,70,2002,13228346.0,1.3228346e+07,184012.74554783024,0.04522197430517903,84,14,Current,Current,none,0,0.0,0.0,0.0,1.3228346e+07,1.3228346e+07,0,6.6931305e+06,2.5083997,48.446438,13228346.0,0.0,1.0,0.0,0.0,0,504
24250,2008-01-01,2007-01-01,12,2007,8571835.416685896,8.571835e+06,158726.65336483726,0.042227861591440784,60,48,Current,Current,none,0,0.0,0.0,0.0,8.571835e+06,1.1898345e+07,0,1.4055332e+06,1.5082217,46.584347,11898345.0,3326510.0,0.7204224621155295,0.0,0.0,0,387
24258,2008-01-01,2004-06-01,43,2004,9271456.0,9.271456e+06,133560.2063824991,0.055747026122008526,84,41,Current,Current,none,0,0.0,0.0,0.0,9.271456e+06,9.271456e+06,0,4.2825945e+06,1.4287825,45.745876,9271456.0,0.0,1.0,0.0,0.0,0,525
24262,2008-01-01,2003-05-01,56,2003,10688317.058757834,1.0688317e+07,207010.8074144063,0.06075551696354356,60,4,Current,Current,none,0,0.0,0.0,0.0,1.0688317e+07,1.5173313e+07,0,3.2164962e+06,2.102036,45.500374,15173313.0,4484996.0,0.7044155089926636,0.0,0.0,0,171
24271,2008-01-01,2002-10-01,63,2002,12035896.142779801,1.2035896e+07,133135.85577266576,0.05919295735304206,120,57,Current,Current,none,0,0.0,0.0,0.0,1.2035896e+07,1.4449421e+07,0,3.7770262e+06,1.2171577,52.783707,14449421.0,2413525.0,0.8329673555777771,0.0,0.0,0,647
24274,2008-01-01,1999-07-01,102,1999,3654657.1168393344,3.654657e+06,38887.56085893907,0.05069488955748106,120,18,Current,Current,none,0,0.0,0.0,0.0,3.654657e+06,8.013239e+06,0,3.0926142e+06,1.5754026,47.95543,8013239.0,4358582.0,0.4560773739557749,0.0,0.0,0,288
24278,2008-01-01,2004-02-01,47,2004,3884620.0,3.88462e+06,78438.48631830959,0.07823567045221766,60,13,Current,Current,none,0,0.0,0.0,0.0,3.88462e+06,3.88462e+06,0,2.790311e+06,2.3826382,32.815914,3884620.0,0.0,1.0,0.0,0.0,0,331
24282,2008-01-01,2006-09-01,16,2006,7811905.0,7.811905e+06,151179.18074980198,0.06042154744082718,60,44,Current,Current,none,0,0.0,0.0,0.0,7.811905e+06,7.811905e+06,0,872790.9,1.3916363,60.393124,7811905.0,0.0,1.0,0.0,0.0,0,333
24286,2008-01-01,2004-11-01,38,2004,43112640.0,4.311264e+07,873167.3335358561,0.07951442036926182,60,22,Current,Current,none,0,0.0,0.0,0.0,4.311264e+07,4.311264e+07,0,1.5600484e+06,1.4256958,49.673965,43112640.0,0.0,1.0,0.0,0.0,0,301
24287,2008-01-01,1998-09-01,112,1998,6775433.0,6.775433e+06,72298.40722467007,0.05130940374610621,120,8,Current,Current,none,0,0.0,0.0,0.0,6.775433e+06,6.775433e+06,0,2.6160102e+06,2.1557531,44.109173,6775433.0,0.0,1.0,0.0,0.0,0,249
24293,2008-01-01,2004-09-01,40,2004,7429628.0,7.429628e+06,141772.21248897037,0.05458486803348873,60,20,Current,Current,none,0,0.0,0.0,0.0,7.429628e+06,7.429628e+06,0,5.616953e+06,1.4223864,47.137077,7429628.0,0.0,1.0,0.0,0.0,0,933
24295,2008-01-01,2007-09-01,4,2007,26359000.0,2.6359e+07,294255.98085022485,0.06121964732373397,120,116,Current,Current,none,0,0.0,0.0,0.0,2.6359e+07,2.6359e+07,0,2.0299664e+06,1.0271943,66.00532,26359000.0,0.0,1.0,0.0,0.0,0,898
24304,2008-01-01,1998-11-01,110,1998,10187965.0,1.0187965e+07,110124.53880974406,0.054124089096814744,120,10,Current,Current,none,0,0.0,0.0,0.0,1.0187965e+07,1.0187965e+07,0,1.1737501e+06,1.6983631,55.811607,10187965.0,0.0,1.0,0.0,0.0,0,507
24306,2008-01-01,2006-06-01,19,2006,6883361.613421354,6.8833615e+06,96486.8866294449,0.047514358636866684,84,65,Current,Current,none,0,0.0,0.0,0.0,6.8833615e+06,2.3308916e+07,0,3.7524375e+06,2.201402,54.216366,23308915.0,16425553.5,0.29531024931876926,0.0,0.0,0,438
24323,2008-01-01,2003-12-01,49,2003,16344058.0,1.6344058e+07,188236.86779419662,0.06817764244190888,120,71,Current,Paid off,payoff,0,0.0,0.0,0.0,1.6344058e+07,1.6344058e+07,0,1.4165135e+06,1.5154876,52.947376,16344058.0,0.0,1.0,0.0,0.0,0,529
24327,2008-01-01,2005-06-01,31,2005,26550762.952411592,2.6550762e+07,276429.58807546145,0.04598445364956348,120,89,Current,Current,none,0,0.0,0.0,0.0,2.6550762e+07,3.080452e+07,0,3.2801492e+06,2.0058181,51.88352,30804519.0,4253757.0,0.8619112669800167,0.0,0.0,0,688
24333,2008-01-01,2006-09-01,16,2006,20300262.99880279,2.0300262e+07,394600.6573951865,0.0622630264897094,60,44,Current,Current,none,0,0.0,0.0,0.0,2.0300262e+07,2.3792914e+07,0,5.11816e+06,1.1143451,61.416733,23792914.0,3492652.0,0.8532062108911922,0.0,0.0,0,812
24339,2008-01-01,2005-03-01,34,2005,11264054.0,1.1264054e+07,159339.98069204757,0.05025474397693784,84,50,Current,Current,none,0,0.0,0.0,0.0,1.1264054e+07,1.1264054e+07,0,3.4869555e+06,2.0221372,45.254868,11264054.0,0.0,1.0,0.0,0.0,0,131
24340,2008-01-01,2003-11-01,50,2003,3445320.0,3.44532e+06,36543.93485783647,0.05000576440385327,120,70,Current,Current,none,0,0.0,0.0,0.0,3.44532e+06,3.44532e+06,0,2.0742655e+06,2.2141805,47.79176,3445320.0,0.0,1.0,0.0,0.0,0,111
24343,2008-01-01,2002-09-01,64,2002,4745919.677799012,4.7459195e+06,71281.89342010941,0.06850322053013552,84,20,Current,Current,none,0,0.0,0.0,0.0,4.7459195e+06,5.192201e+06,0,1.8509002e+06,2.4912221,52.86554,5192201.0,446281.5,0.9140477227287619,0.0,0.0,0,271
24349,2008-01-01,2005-07-01,30,2005,12858055.0,1.2858055e+07,251434.48162919286,0.0647540056055628,60,30,Current,Current,none,0,0.0,0.0,0.0,1.2858055e+07,1.2858055e+07,0,2.384028e+06,1.4900134,45.17303,12858055.0,0.0,1.0,0.0,0.0,0,732
24354,2008-01-01,2004-01-01,48,2004,11260179.129191244,1.1260179e+07,115232.58414463211,0.04228858465021917,120,72,Current,Current,none,0,0.0,0.0,0.0,1.1260179e+07,1.3329603e+07,0,1.5753802e+06,1.9341279,46.318726,13329603.0,2069424.0,0.8447497648654653,0.0,0.0,0,494
24360,2008-01-01,2007-01-01,12,2007,13036623.0,1.3036623e+07,190930.8771886455,0.060774897672729054,84,72,Current,Current,none,0,0.0,0.0,0.0,1.3036623e+07,1.3036623e+07,0,1.6748856e+06,1.3971473,65.469894,13036623.0,0.0,1.0,0.0,0.0,0,675
24365,2008-01-01,2006-06-01,19,2006,16988778.0,1.6988778e+07,246589.41352487623,0.05804138591825508,84,65,Current,Current,none,0,0.0,0.0,0.0,1.6988778e+07,1.6988778e+07,0,2.5164788e+06,1.5142347,43.524483,16988778.0,0.0,1.0,0.0,0.0,0,351
24371,2008-01-01,2007-12-01,1,2007,36020977.0,3.6020976e+07,528937.282206098,0.06157435360807179,84,83,Current,Current,none,0,0.0,0.0,0.0,3.6020976e+07,3.6020976e+07,0,2.933787e+06,1.4299947,79.5353,36020977.0,1.0,0.9999999722383988,0.0,0.0,0,453
24379,2008-01-01,2006-10-01,15,2006,5778549.0,5.778549e+06,80658.63072053045,0.04624807595328671,84,69,Current,Current,none,0,0.0,0.0,0.0,5.778549e+06,5.778549e+06,0,755846.4,1.7412871,41.210255,5778549.0,0.0,1.0,0.0,0.0,0,824
24380,2008-01-01,2007-12-01,1,2007,10381011.0,1.0381011e+07,143600.65248326608,0.043554108969940476,84,83,Current,Current,none,0,0.0,0.0,0.0,1.0381011e+07,1.0381011e+07,0,1.2469175e+06,2.609816,60.996998,10381011.0,0.0,1.0,0.0,0.0,0,407
24407,2008-01-01,2003-11-01,50,2003,15374369.0,1.5374369e+07,285316.7114955025,0.04312642728787798,60,10,Current,Current,none,0,0.0,0.0,0.0,1.5374369e+07,1.5374369e+07,0,2.9680398e+06,2.1475065,50.98333,15374369.0,0.0,1.0,0.0,0.0,0,783
24408,2008-01-01,2004-09-01,40,2004,8045166.0,8.045166e+06,87606.55704159032,0.0557401872742232,120,80,Current,Current,none,0,0.0,0.0,0.0,8.045166e+06,8.045166e+06,0,1.5850676e+06,1.7999203,39.60824,8045166.0,0.0,1.0,0.0,0.0,0,929
24421,2008-01-01,2005-11-01,26,2005,8026803.0,8.026803e+06,150914.0973511055,0.04847115906583467,60,34,Current,Current,none,0,0.0,0.0,0.0,8.026803e+06,8.026803e+06,0,1.2175941e+06,2.1036448,37.235016,8026803.0,0.0,1.0,0.0,0.0,0,228
24426,2008-01-01,2005-12-01,25,2005,6622611.0,6.622611e+06,126559.40533083255,0.05519572786517642,60,35,Current,Current,none,0,0.0,0.0,0.0,6.622611e+06,6.622611e+06,0,1.377083e+06,2.7472267,38.70805,6622611.0,0.0,1.0,0.0,0.0,0,217
24432,2008-01-01,2005-12-01,25,2005,4938905.0,4.938905e+06,59207.69957400424,0.07725159219683474,120,95,Current,Current,none,0,0.0,0.0,0.0,4.938905e+06,4.938905e+06,0,749848.1,1.1926895,58.021156,4938905.0,0.0,1.0,0.0,0.0,0,331
24443,2008-01-01,2001-04-01,81,2001,5893624.0,5.893624e+06,83493.07668887723,0.050696902205711526,84,3,Current,Current,none,0,0.0,0.0,0.0,5.893624e+06,5.893624e+06,0,1.3165138e+06,2.4363058,53.438385,5893624.0,0.0,1.0,0.0,0.0,0,705
24451,2008-01-01,1999-03-01,106,1999,29602974.0,2.9602974e+07,335273.78793272993,0.06442728288365455,120,14,Current,Current,none,0,0.0,0.0,0.0,2.9602974e+07,2.9602974e+07,0,1.6935646e+06,1.1708373,53.111046,29602974.0,0.0,1.0,0.0,0.0,0,131
24452,2008-01-01,2002-02-01,71,2002,9968401.0,9.968401e+06,148581.4695821811,0.06615149118619423,84,13,Current,Current,none,0,0.0,0.0,0.0,9.968401e+06,9.968401e+06,0,3.672614e+06,2.1372383,32.89775,9968401.0,0.0,1.0,0.0,0.0,0,545
24478,2008-01-01,2006-08-01,17,2006,2488392.9201135044,2.488393e+06,25754.50278370703,0.04470971840946877,120,103,Current,Current,none,0,0.0,0.0,0.0,2.488393e+06,2.638155e+06,0,449430.53,2.7137191,46.32041,2638155.0,149762.0,0.9432322968134927,0.0,0.0,0,759
24482,2008-01-01,2007-04-01,9,2007,7918049.0,7.918049e+06,149590.95771574747,0.05046186686474011,60,51,Current,Current,none,0,0.0,0.0,0.0,7.918049e+06,7.918049e+06,0,1.1064726e+06,1.0967691,58.187244,7918049.0,0.0,1.0,0.0,0.0,0,739
24485,2008-01-01,2004-10-01,39,2004,25437818.0,2.5437818e+07,297761.37733596127,0.07183149507556533,120,81,Current,Current,none,0,0.0,0.0,0.0,2.5437818e+07,2.5437818e+07,0,2.3093755e+06,1.7459971,53.60206,25437818.0,0.0,1.0,0.0,0.0,0,937
24492,2008-01-01,2006-06-01,19,2006,15501292.0,1.5501292e+07,306098.2082216156,0.06884234021610962,60,41,Current,Current,none,0,0.0,0.0,0.0,1.5501292e+07,1.5501292e+07,0,2.459603e+06,1.642002,50.715485,15501292.0,0.0,1.0,0.0,0.0,0,828
24504,2008-01-01,2000-02-01,95,2000,10285804.0,1.0285804e+07,113737.17288506475,0.05911549154920802,120,25,Current,Current,none,0,0.0,0.0,0.0,1.0285804e+07,1.0285804e+07,0,3.302346e+06,2.7597613,45.418537,10285804.0,0.0,1.0,0.0,0.0,0,965
24509,2008-01-01,2001-01-01,84,2001,7192356.0,7.192356e+06,76898.63254888817,0.05173819734276432,120,36,Current,Current,none,0,0.0,0.0,0.0,7.192356e+06,7.192356e+06,0,1.0076779e+06,2.6470456,50.328648,7192356.0,0.0,1.0,0.0,0.0,0,456
24516,2008-01-01,2002-05-01,68,2002,5894089.34386727,5.8940895e+06,64936.544616341715,0.05830717549566173,120,52,Current,Current,none,0,0.0,0.0,0.0,5.8940895e+06,6.193236e+06,0,1.5808455e+06,1.230055,53.52022,6193236.0,299146.5,0.9516978684487399,0.0,0.0,0,122
24525,2008-01-01,2001-12-01,73,2001,6452473.412109942,6.4524735e+06,68679.81603816879,0.050764351258885496,120,47,Current,Current,none,0,0.0,0.0,0.0,6.4524735e+06,2.1250508e+07,0,2.1039012e+06,2.4660366,51.228836,21250508.0,14798034.5,0.3036385530171796,0.0,0.0,0,136
24528,2008-01-01,2003-06-01,55,2003,35225208.0,3.522521e+07,493155.40744127694,0.04714338219210737,84,29,Current,Current,none,0,0.0,0.0,0.0,3.522521e+07,3.522521e+07,0,5.5020125e+06,2.5521336,32.57041,35225208.0,0.0,1.0,0.0,0.0,0,127
24535,2008-01-01,2005-12-01,25,2005,3180273.0604247674,3.180273e+06,57783.90595376297,0.03450262482618834,60,35,Current,Current,none,0,0.0,0.0,0.0,3.180273e+06,4.287197e+06,0,1.3237842e+06,2.2538288,54.829586,4287197.0,1106924.0,0.7418070594843204,0.0,0.0,0,861
24540,2008-01-01,2005-03-01,34,2005,8408505.0,8.408505e+06,158362.42748719582,0.04917807744326772,60,26,Current,Current,none,0,0.0,0.0,0.0,8.408505e+06,8.408505e+06,0,1.5600755e+06,2.4717405,50.164978,8408505.0,0.0,1.0,0.0,0.0,0,149
24541,2008-01-01,2004-07-01,42,2004,6335689.0,6.335689e+06,119911.06565296819,0.05120057280728005,60,18,Current,Current,none,0,0.0,0.0,0.0,6.335689e+06,6.335689e+06,0,2.690498e+06,2.0354748,40.999435,6335689.0,0.0,1.0,0.0,0.0,0,101
24543,2008-01-01,2007-07-01,6,2007,45040761.0,4.504076e+07,627197.6844563,0.04553617783339377,84,78,Current,Current,none,0,0.0,0.0,0.0,4.504076e+07,4.504076e+07,0,2.93083e+06,1.8762624,68.74636,45040761.0,1.0,0.9999999777978884,0.0,0.0,0,295
24555,2008-01-01,2006-04-01,21,2006,2562651.0531388307,2.562651e+06,53373.65003536989,0.0914235702047881,60,39,Current,Current,none,0,0.0,0.0,0.0,2.562651e+06,6.571398e+06,0,1.8262178e+06,1.0902835,67.32123,6571398.0,4008747.0,0.38997044464511205,0.0,0.0,0,107
24558,2008-01-01,2007-09-01,4,2007,10139592.0,1.0139592e+07,112166.49108355315,0.05920619894490156,120,116,Current,Current,none,0,0.0,0.0,0.0,1.0139592e+07,1.0139592e+07,0,1.6310669e+06,1.7398716,59.248867,10139592.0,0.0,1.0,0.0,0.0,0,328
24563,2008-01-01,2004-01-01,48,2004,16315660.0,1.631566e+07,231412.58067525228,0.05105349990404756,84,36,Current,Current,none,0,0.0,0.0,0.0,1.631566e+07,1.631566e+07,0,5.570194e+06,1.8106021,55.40243,16315660.0,0.0,1.0,0.0,0.0,0,829
24573,2008-01-01,2007-08-01,5,2007,3664898.0,3.664898e+06,70932.42721037015,0.060467418401496345,60,55,Current,Current,none,0,0.0,0.0,0.0,3.664898e+06,3.664898e+06,0,2.7496572e+06,1.2808716,78.579956,3664898.0,0.0,1.0,0.0,0.0,0,911
24583,2008-01-01,2007-01-01,12,2007,7808860.0,7.80886e+06,83824.8802997796,0.05261003023839854,120,108,Current,Current,none,0,0.0,0.0,0.0,7.80886e+06,7.80886e+06,0,1.1713455e+06,1.531714,53.65432,7808860.0,0.0,1.0,0.0,0.0,0,683
24584,2008-01-01,2003-06-01,55,2003,13967678.449942673,1.3967678e+07,154331.0197169712,0.05894517353217865,120,65,Current,Current,none,0,0.0,0.0,0.0,1.3967678e+07,2.4646232e+07,0,2.380656e+06,1.7892619,54.011234,24646232.0,10678554.0,0.5667267110039377,0.0,0.0,0,339
24590,2008-01-01,2007-09-01,4,2007,18155966.0,1.8155966e+07,203196.83970165506,0.06178180562121603,120,116,Current,Current,none,0,0.0,0.0,0.0,1.8155966e+07,1.8155966e+07,0,1.3506702e+06,1.3957388,66.10926,18155966.0,0.0,1.0,0.0,0.0,0,695
24591,2008-01-01,2006-04-01,21,2006,14702456.0,1.4702456e+07,285445.5372062805,0.061761608693610436,60,39,Current,Current,none,0,0.0,0.0,0.0,1.4702456e+07,1.4702456e+07,0,1.1301978e+06,1.6559421,58.754765,14702456.0,0.0,1.0,0.0,0.0,0,650
24596,2008-01-01,2003-11-01,50,2003,7382869.0,7.382869e+06,80536.24463956188,0.056126463331296006,120,70,Current,Current,none,0,0.0,0.0,0.0,7.382869e+06,7.382869e+06,0,865240.0,2.3176947,38.87172,7382869.0,0.0,1.0,0.0,0.0,0,766
24599,2008-01-01,2006-10-01,15,2006,2623656.4076052923,2.6236565e+06,27269.7807740071,0.0456211255785229,120,105,Current,Current,none,0,0.0,0.0,0.0,2.6236565e+06,3.247523e+06,0,1.1705115e+06,2.5935197,53.024483,3247523.0,623866.5,0.8078946631016932,0.0,0.0,0,412
24600,2008-01-01,2006-12-01,13,2006,13518026.0,1.3518026e+07,146379.75830769335,0.05451246783532568,120,107,Current,Current,none,0,0.0,0.0,0.0,1.3518026e+07,1.3518026e+07,0,1.4972339e+06,2.1907763,63.49503,13518026.0,0.0,1.0,0.0,0.0,0,242
24604,2008-01-01,1999-12-01,97,1999,2474478.564345473,2.4744785e+06,27648.020387906687,0.06141559488927876,120,23,Current,Current,none,0,0.0,0.0,0.0,2.4744785e+06,4.409548e+06,0,1.75477e+06,2.318859,53.765728,4409548.0,1935069.5,0.561163751931037,0.0,0.0,0,462
24606,2008-01-01,2007-12-01,1,2007,13940496.385188414,1.3940496e+07,150556.02317808167,0.05393442574145233,120,119,Current,Current,none,0,0.0,0.0,0.0,1.3940496e+07,3.639805e+07,0,3.3108288e+06,1.9686087,54.31922,36398049.0,22457553.0,0.3830011877834441,0.0,0.0,0,630
24607,2008-01-01,2005-06-01,31,2005,7118435.0,7.118435e+06,107370.09995923248,0.06980983475763834,84,53,Current,Current,none,0,0.0,0.0,0.0,7.118435e+06,7.118435e+06,0,1.7621206e+06,2.7513177,55.893444,7118435.0,0.0,1.0,0.0,0.0,0,499
24616,2008-01-01,2002-02-01,71,2002,2326387.0,2.326387e+06,35476.232308270024,0.0731980963225848,84,13,Current,Current,none,0,0.0,0.0,0.0,2.326387e+06,2.326387e+06,0,886538.06,1.7188927,56.79363,2326387.0,0.0,1.0,0.0,0.0,0,417
24623,2008-01-01,2005-11-01,26,2005,15000561.05090221,1.5000561e+07,288757.5878376184,0.058212320109009535,60,34,Current,Current,none,0,0.0,0.0,0.0,1.5000561e+07,2.0317488e+07,0,1.01534975e+06,2.1795895,42.717976,20317489.0,5316928.0,0.7383078194357581,0.0,0.0,0,815
24635,2008-01-01,2004-06-01,43,2004,7832523.0,7.832523e+06,88076.93215340702,0.06283649562559031,120,77,Current,Current,none,0,0.0,0.0,0.0,7.832523e+06,7.832523e+06,0,3.354984e+06,1.532588,49.592133,7832523.0,0.0,1.0,0.0,0.0,0,540
24637,2008-01-01,2003-11-01,50,2003,12286335.0,1.2286335e+07,184270.97251246808,0.06806042388892607,84,34,Current,Current,none,0,0.0,0.0,0.0,1.2286335e+07,1.2286335e+07,0,6.7948065e+06,1.8474077,56.30262,12286335.0,0.0,1.0,0.0,0.0,0,329
24642,2008-01-01,2002-07-01,66,2002,15757490.0,1.575749e+07,219437.86448778663,0.04555394555598173,84,18,Current,Current,none,0,0.0,0.0,0.0,1.575749e+07,1.575749e+07,0,4.2613225e+06,1.9814477,45.17303,15757490.0,0.0,1.0,0.0,0.0,0,997
24647,2008-01-01,2002-05-01,68,2002,5437811.0,5.437811e+06,60782.67268572723,0.06150509620526784,120,52,Current,Current,none,0,0.0,0.0,0.0,5.437811e+06,5.437811e+06,0,1.2676539e+06,1.750877,58.51217,5437811.0,0.0,1.0,0.0,0.0,0,877
24650,2008-01-01,2005-04-01,33,2005,9615946.766605308,9.615947e+06,186171.33662265315,0.060599442512958054,60,27,Current,Current,none,0,0.0,0.0,0.0,9.615947e+06,1.9349658e+07,0,5.581151e+06,1.5752455,40.59026,19349658.0,9733711.0,0.49695694879981855,0.0,0.0,0,987
24667,2008-01-01,2007-08-01,5,2007,12867882.0,1.2867882e+07,145574.4603566027,0.06417780471465209,120,115,Current,Current,none,0,0.0,0.0,0.0,1.2867882e+07,1.2867882e+07,0,1.468136e+06,1.5806758,68.836044,12867882.0,0.0,1.0,0.0,0.0,0,759
24673,2008-01-01,1998-10-01,111,1998,4551647.861337794,4.551648e+06,50193.705727691544,0.058514324397497666,120,9,Current,Current,none,0,0.0,0.0,0.0,4.551648e+06,8.507711e+06,0,3.3823595e+06,1.6507726,41.57228,8507711.0,3956063.0,0.5350026581767998,0.0,0.0,0,657
24677,2008-01-01,1999-12-01,97,1999,6429564.0,6.429564e+06,73408.96052450438,0.06622859173804624,120,23,Current,Current,none,0,0.0,0.0,0.0,6.429564e+06,6.429564e+06,0,3.1220315e+06,1.1530794,54.338573,6429564.0,0.0,1.0,0.0,0.0,0,367
24678,2008-01-01,2007-07-01,6,2007,8234683.0,8.234683e+06,158597.29136322008,0.05842545192502816,60,54,Current,Current,none,0,0.0,0.0,0.0,8.234683e+06,8.234683e+06,0,1.1798116e+06,1.5017884,56.17982,8234683.0,0.0,1.0,0.0,0.0,0,473
24698,2008-01-01,1998-09-01,112,1998,9483322.0,9.483322e+06,98158.96557494844,0.04472716647781019,120,8,Current,Current,none,0,0.0,0.0,0.0,9.483322e+06,9.483322e+06,0,3.0807292e+06,2.419295,49.673965,9483322.0,0.0,1.0,0.0,0.0,0,534
24700,2008-01-01,2004-05-01,44,2004,13323626.0,1.3323626e+07,254635.3015797672,0.05522527254824405,60,16,Current,Current,none,0,0.0,0.0,0.0,1.3323626e+07,1.3323626e+07,0,2.6805e+06,2.3191228,53.111046,13323626.0,0.0,1.0,0.0,0.0,0,914
24708,2008-01-01,2004-10-01,39,2004,3488516.0,3.488516e+06,64619.9688757672,0.042369104761311574,60,21,Current,Current,none,0,0.0,0.0,0.0,3.488516e+06,3.488516e+06,0,1.4737639e+06,1.7712811,37.398685,3488516.0,0.0,1.0,0.0,0.0,0,192
24724,2008-01-01,2007-08-01,5,2007,11495042.0,1.1495042e+07,157990.72350780157,0.041636161320254834,84,79,Current,Current,none,0,0.0,0.0,0.0,1.1495042e+07,1.1495042e+07,0,4.2390935e+06,1.3905013,73.55084,11495042.0,0.0,1.0,0.0,0.0,0,853
24732,2008-01-01,2005-03-01,34,2005,20212664.0,2.0212664e+07,310749.4479839299,0.07572329318029337,84,50,Current,Current,none,0,0.0,0.0,0.0,2.0212664e+07,2.0212664e+07,0,7.3241215e+06,1.5802932,59.739697,20212664.0,0.0,1.0,0.0,0.0,0,522
24739,2008-01-01,2003-04-01,57,2003,10425741.0,1.0425741e+07,155926.0515597849,0.06719381212712028,84,27,Current,Current,none,0,0.0,0.0,0.0,1.0425741e+07,1.0425741e+07,0,1.1135875e+06,1.3125035,56.711796,10425741.0,0.0,1.0,0.0,0.0,0,236
24744,2008-01-01,2003-09-01,52,2003,2492118.6291962676,2.4921188e+06,26797.442738743826,0.052981360679868736,120,68,Current,Current,none,0,0.0,0.0,0.0,2.4921188e+06,4.892085e+06,0,1.1501596e+06,2.666822,44.600185,4892085.0,2399966.25,0.5094185301359236,0.0,0.0,0,240
24748,2008-01-01,2001-11-01,74,2001,30170250.0,3.017025e+07,443405.2573082295,0.06183682392433729,84,10,Current,Current,none,0,0.0,0.0,0.0,3.017025e+07,3.017025e+07,0,1.0215058e+07,2.1606312,39.280895,30170250.0,0.0,1.0,0.0,0.0,0,973
24750,2008-01-01,2005-10-01,27,2005,17910276.0,1.7910276e+07,188193.50388902804,0.04796932691963737,120,93,Current,Current,none,0,0.0,0.0,0.0,1.7910276e+07,1.7910276e+07,0,4.160967e+06,1.5773039,55.23876,17910276.0,0.0,1.0,0.0,0.0,0,366
24760,2008-01-01,2001-10-01,75,2001,15870612.0,1.5870612e+07,235526.65899324315,0.0648138696923241,84,9,Current,Current,none,0,0.0,0.0,0.0,1.5870612e+07,1.5870612e+07,0,4.928009e+06,1.449326,45.991383,15870612.0,0.0,1.0,0.0,0.0,0,789
