account_id,performance_date,origination_date,months_on_book,vintage,original_balance,current_balance,scheduled_payment,interest_rate,original_term,remaining_term,delinquency_bucket,status,terminal_event,default_flag,recovery_amount,loss_amount,exposure_at_default,delinquency_state,current_ltv,property_value_current,cltv,lgd_realised,workout_months,foreclosure_referral_flag,appraisal_vendor_code
8091,2015-01-01,2000-01-01,180,2000,268344.0,268344.0,1189.225643129649,0.03394423082899545,360,180,Current,Current,none,0,0.0,0.0,0.0,0,55.16453,486443.0,56.26453,0.0,0.0,0,907
8092,2015-01-01,2006-09-01,100,2006,370162.0,370162.0,1458.0580033940043,0.024764440504729597,360,260,Current,Current,none,0,0.0,0.0,0.0,0,51.082726,724632.44,59.482727,0.0,0.0,0,222
8096,2015-01-01,2007-02-01,95,2007,465677.0,465677.0,1675.0331632374898,0.018,360,265,Current,Current,none,0,0.0,0.0,0.0,0,70.36154,661834.56,90.06154,0.0,0.0,0,134
8098,2015-01-01,2001-01-01,168,2001,757059.0,757059.0,3251.2897471439237,0.031449777105786586,360,192,Current,Current,none,0,0.0,0.0,0.0,0,59.919437,1.2634615e+06,60.11944,0.0,0.0,0,535
8099,2015-01-01,2014-06-01,7,2014,410432.0,410432.0,2022.6151393272542,0.04264711424560775,360,353,Current,Current,none,0,0.0,0.0,0.0,0,79.48374,516372.28,81.18374,0.0,0.0,0,703
8102,2015-01-01,2006-06-01,103,2006,356191.0,356191.0,1389.7583131371512,0.0240447318299093,360,257,Current,Current,none,0,0.0,0.0,0.0,0,87.9271,405098.06,91.727104,0.0,0.0,0,214
8104,2015-01-01,2000-02-01,179,2000,381705.0,381705.0,2421.3094248976213,0.018,180,1,Current,Current,none,0,0.0,0.0,0.0,0,34.72764,1.0991389e+06,38.92764,0.0,0.0,0,422
8106,2015-01-01,2012-04-01,33,2012,245490.0,245490.0,1299.9254728672468,0.04880181582692012,360,327,Current,Current,none,0,0.0,0.0,0.0,0,53.474895,459075.22,62.574898,0.0,0.0,0,213
8107,2015-01-01,2012-07-01,30,2012,244403.0,244403.0,1161.8510411710936,0.03964714739179168,360,330,Current,Current,none,0,0.0,0.0,0.0,0,77.93741,313588.8,80.13741,0.0,0.0,0,123
8109,2015-01-01,2008-05-01,80,2008,254082.0,254082.0,1611.7450421053886,0.018,180,100,Current,Current,none,0,0.0,0.0,0.0,0,76.257515,333189.47,76.55752,0.0,0.0,0,531
8110,2015-01-01,2001-02-01,167,2001,572057.0,572057.0,3102.3051528481506,0.05089536403938492,360,193,Current,Current,none,0,0.0,0.0,0.0,0,55.866943,1.0239633e+06,63.566944,0.0,0.0,0,288
8111,2015-01-01,2014-11-01,2,2014,408154.0,408154.0,1661.17190243787,0.02726478374895939,360,358,Current,Current,none,0,0.0,0.0,0.0,0,77.392265,527383.44,81.392265,0.0,0.0,0,500
8112,2015-01-01,2014-12-01,1,2014,232420.0,232420.0,842.0582294115912,0.018527647741196262,360,359,Current,Current,none,0,0.0,0.0,0.0,0,80.2036,289787.5,82.2036,0.0,0.0,0,359
8113,2015-01-01,2002-03-01,154,2002,87265.0,87265.0,390.5984469959975,0.034741032045964286,360,206,Current,Current,none,0,0.0,0.0,0.0,0,61.01173,143029.88,61.611732,0.0,0.0,0,860
8114,2015-01-01,2009-09-01,64,2009,504769.0,504769.0,2343.6652583729388,0.03770938361926092,360,296,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,79.840675,632220.4,81.24067,0.0,0.0,0,568
8115,2015-01-01,2014-10-01,3,2014,60370.0,60370.0,222.53882765420585,0.019800945703715447,360,357,Current,Current,none,0,0.0,0.0,0.0,0,75.50129,79958.9,75.60129,0.0,0.0,0,425
8121,2015-01-01,2004-08-01,125,2004,59530.0,59530.0,256.9904451308529,0.03185954922042894,360,235,Current,Current,none,0,0.0,0.0,0.0,0,63.661213,93510.63,65.56121,0.0,0.0,0,418
8126,2015-01-01,2006-04-01,105,2006,198031.0,198031.0,809.9671604781583,0.02764512397725695,360,255,30 DPD,Delinquent,none,0,0.0,0.0,0.0,1,100.314255,197410.62,106.21426,0.0,0.0,0,922
8127,2015-01-01,2011-05-01,44,2011,228224.0,228224.0,1137.7297038961938,0.04361927122013722,360,316,Current,Current,none,0,0.0,0.0,0.0,0,75.663284,301631.12,79.56328,0.0,0.0,0,549
8128,2015-01-01,2004-06-01,127,2004,156719.0,156719.0,747.1324804391015,0.039881750392245396,360,233,Current,Current,none,0,0.0,0.0,0.0,0,54.057537,289911.47,62.357536,0.0,0.0,0,160
8131,2015-01-01,2010-07-01,54,2010,301928.0,301928.0,2132.7212641084952,0.03325981924170437,180,126,Current,Current,none,0,0.0,0.0,0.0,0,50.420208,598823.4,50.520206,0.0,0.0,0,630
8134,2015-01-01,2005-04-01,117,2005,202511.0,202511.0,1158.1676577810604,0.05565471603332743,360,243,Current,Current,none,0,0.0,0.0,0.0,0,82.68172,244928.39,83.48172,0.0,0.0,0,464
8137,2015-01-01,2009-09-01,64,2009,263822.0,263822.0,1062.70250038829,0.026470826835713092,360,296,Current,Current,none,0,0.0,0.0,0.0,0,81.28086,324580.7,81.38087,0.0,0.0,0,946
8138,2015-01-01,2009-08-01,65,2009,321030.0,321030.0,1623.5022753952928,0.044836903018448074,360,295,Current,Current,none,0,0.0,0.0,0.0,0,82.11773,390938.72,82.11773,0.0,0.0,0,727
8139,2015-01-01,2014-09-01,4,2014,495069.0,495069.0,2819.3611336127005,0.05527069159804669,360,356,Current,Current,none,0,0.0,0.0,0.0,0,50.299885,984234.8,51.899887,0.0,0.0,0,502
8141,2015-01-01,2008-09-01,76,2008,304665.0,304665.0,1783.7048655119797,0.05779752915836757,360,284,Current,Current,none,0,0.0,0.0,0.0,0,78.01836,390504.25,79.31835,0.0,0.0,0,619
8145,2015-01-01,2010-02-01,59,2010,264790.0,264790.0,1110.0353963566133,0.02955605130153479,360,301,Current,Current,none,0,0.0,0.0,0.0,0,61.101517,433360.78,63.601517,0.0,0.0,0,685
8146,2015-01-01,2012-09-01,28,2012,433153.0,433153.0,2259.2251681702155,0.0474882824017233,360,332,Current,Current,none,0,0.0,0.0,0.0,0,69.72907,621194.25,70.72907,0.0,0.0,0,908
8149,2015-01-01,2004-12-01,121,2004,176229.0,176229.0,689.7208696951407,0.02427805764222076,360,239,Current,Paid off,payoff,0,0.0,0.0,0.0,0,77.411644,227651.81,86.71164,0.0,0.0,0,915
8150,2015-01-01,2007-11-01,86,2007,189998.0,189998.0,683.419947622057,0.018,360,274,Current,Current,none,0,0.0,0.0,0.0,0,62.696743,303042.84,62.696743,0.0,0.0,0,600
8152,2015-01-01,2006-01-01,108,2006,211593.0,211593.0,1452.7261162617929,0.0291636245942056,180,72,Current,Current,none,0,0.0,0.0,0.0,0,98.01241,215883.89,98.71241,0.0,0.0,0,279
8155,2015-01-01,2010-02-01,59,2010,215329.0,215329.0,809.5064447138726,0.021257472491083135,360,301,Current,Current,none,0,0.0,0.0,0.0,0,64.371735,334508.6,64.57174,0.0,0.0,0,166
8156,2015-01-01,2009-06-01,67,2009,382690.0,382690.0,1948.0190721491747,0.0453946922136004,360,293,Current,Current,none,0,0.0,0.0,0.0,0,61.005753,627301.5,61.10575,0.0,0.0,0,411
8160,2015-01-01,2005-09-01,112,2005,346385.0,346385.0,1571.610179839408,0.035834830457950315,360,248,Current,Current,none,0,0.0,0.0,0.0,0,89.00367,389180.6,89.10367,0.0,0.0,0,577
8161,2015-01-01,2011-03-01,46,2011,183334.0,183334.0,694.8311951926557,0.021861478885595996,360,314,Current,Current,none,0,0.0,0.0,0.0,0,60.505726,303002.72,67.805725,0.0,0.0,0,812
8162,2015-01-01,2011-02-01,47,2011,481765.0,481765.0,2239.9802558861384,0.03782345008183463,360,313,Current,Current,none,0,0.0,0.0,0.0,0,68.02155,708253.5,72.421555,0.0,0.0,0,440
8165,2015-01-01,2011-04-01,45,2011,352694.0,352694.0,2484.9582985029692,0.03288982649209886,180,135,Current,Current,none,0,0.0,0.0,0.0,0,55.667896,633568.06,56.2679,0.0,0.0,0,237
8166,2015-01-01,2013-11-01,14,2013,438026.0,438026.0,1963.0861543443252,0.0348426099878441,360,346,Current,Current,none,0,0.0,0.0,0.0,0,61.06739,717283.0,61.267387,0.0,0.0,0,419
8169,2015-01-01,2014-08-01,5,2014,111109.0,111109.0,399.8460186798755,0.01803449753795788,360,355,Current,Current,none,0,0.0,0.0,0.0,0,85.01182,130698.305,88.61182,0.0,0.0,0,967
8171,2015-01-01,2012-03-01,34,2012,526719.0,526719.0,2038.9951664739021,0.023450600179912077,360,326,Current,Current,none,0,0.0,0.0,0.0,0,51.73327,1.0181436e+06,53.73327,0.0,0.0,0,843
8176,2015-01-01,2006-01-01,108,2006,438578.0,438578.0,2041.547052074031,0.03791829469604362,360,252,Current,Current,none,0,0.0,0.0,0.0,0,57.980705,756420.6,57.980705,0.0,0.0,0,373
8178,2015-01-01,2002-07-01,150,2002,145138.0,145138.0,1083.2171867118986,0.04132314949535518,180,30,Current,Current,none,0,0.0,0.0,0.0,0,57.442783,252665.34,72.54278,0.0,0.0,0,687
8181,2015-01-01,2006-05-01,104,2006,228360.0,228360.0,938.7401371637596,0.02803472239892106,360,256,Current,Current,none,0,0.0,0.0,0.0,0,59.119617,386267.72,67.41962,0.0,0.0,0,514
8182,2015-01-01,2007-03-01,94,2007,345222.0,345222.0,2189.8829784310046,0.018,180,86,Current,Current,none,0,0.0,0.0,0.0,0,64.993484,531164.0,67.69348,0.0,0.0,0,306
8185,2015-01-01,2008-07-01,78,2008,320026.0,320026.0,1186.549894794302,0.02022920691073918,360,282,Current,Current,none,0,0.0,0.0,0.0,0,90.216896,354729.56,92.816895,0.0,0.0,0,714
8186,2015-01-01,2007-12-01,85,2007,889119.0,889119.0,3593.192966437398,0.02672154042288118,360,275,Current,Current,none,0,0.0,0.0,0.0,0,56.621216,1.570293e+06,57.821217,0.0,0.0,0,852
8191,2015-01-01,2011-06-01,43,2011,259020.0,259020.0,1107.8599934127215,0.03112803798840957,360,317,Current,Current,none,0,0.0,0.0,0.0,0,57.89328,447409.44,59.99328,0.0,0.0,0,645
8192,2015-01-01,2005-04-01,117,2005,568979.0,568979.0,2499.820904451359,0.03325341726998874,360,243,Current,Current,none,0,0.0,0.0,0.0,0,75.34786,755136.25,76.04786,0.0,0.0,0,951
8194,2015-01-01,2012-05-01,32,2012,119996.0,119996.0,474.1296501770146,0.0250000603368414,360,328,Current,Current,none,0,0.0,0.0,0.0,0,72.88039,164647.86,96.980385,0.0,0.0,0,877
8197,2015-01-01,2012-07-01,30,2012,762905.0,762905.0,2892.5466586576167,0.021891335454409147,360,330,Current,Current,none,0,0.0,0.0,0.0,0,51.119305,1.492401e+06,51.319305,0.0,0.0,0,583
8201,2015-01-01,2010-09-01,52,2010,321758.0,321758.0,1206.4238260357947,0.021060967644752702,360,308,Current,Current,none,0,0.0,0.0,0.0,0,68.02784,472979.9,68.12784,0.0,0.0,0,428
8202,2015-01-01,2000-02-01,179,2000,650561.0,650561.0,2399.1010209428987,0.01983085073869027,360,181,Current,Current,none,0,0.0,0.0,0.0,0,45.55734,1.4280049e+06,46.157337,0.0,0.0,0,310
8203,2015-01-01,2005-05-01,116,2005,395730.0,395730.0,1685.541112649903,0.030800227219137218,360,244,Current,Current,none,0,0.0,0.0,0.0,0,52.935314,747572.75,53.335316,0.0,0.0,0,851
8206,2015-01-01,2008-09-01,76,2008,150828.0,150828.0,1142.226681453329,0.043491077409468795,180,104,Current,Current,none,0,0.0,0.0,0.0,0,87.85587,171676.62,95.755875,0.0,0.0,0,740
8207,2015-01-01,2001-05-01,164,2001,361715.0,361715.0,2349.100096487264,0.021283106075989922,180,16,Current,Current,none,0,0.0,0.0,0.0,0,55.95588,646428.94,65.655876,0.0,0.0,0,518
8209,2015-01-01,2003-07-01,138,2003,160086.0,160086.0,1151.4149735312235,0.035887290823714266,180,42,Current,Current,none,0,0.0,0.0,0.0,0,50.30126,318254.44,57.70126,0.0,0.0,0,510
8210,2015-01-01,2006-10-01,99,2006,728645.0,728645.0,3515.8643681928816,0.04088317134360507,360,261,Current,Current,none,0,0.0,0.0,0.0,0,84.812965,859119.8,84.91297,0.0,0.0,0,690
8211,2015-01-01,2002-01-01,156,2002,380336.0,380336.0,1626.767776840525,0.031129223868952477,360,204,Current,Current,none,0,0.0,0.0,0.0,0,57.296906,663798.5,61.296906,0.0,0.0,0,608
8212,2015-01-01,2007-07-01,90,2007,310543.0,310543.0,1349.4947442004511,0.03238213663561742,360,270,Current,Current,none,0,0.0,0.0,0.0,0,78.06729,397788.84,85.767296,0.0,0.0,0,324
8215,2015-01-01,2013-06-01,19,2013,235377.0,235377.0,1030.38644480781,0.03296455517363368,360,341,Current,Current,none,0,0.0,0.0,0.0,0,88.82675,264984.38,101.02675,0.0,0.0,0,604
8217,2015-01-01,2009-10-01,63,2009,180619.0,180619.0,744.987162233629,0.028294799490253347,360,297,Current,Current,none,0,0.0,0.0,0.0,0,57.92121,311835.66,61.221214,0.0,0.0,0,791
8218,2015-01-01,2014-09-01,4,2014,825956.0,825956.0,3938.416329000225,0.03989866152032303,360,356,Current,Current,none,0,0.0,0.0,0.0,0,89.835594,919408.4,96.43559,0.0,0.0,0,594
8220,2015-01-01,2006-02-01,107,2006,90629.0,90629.0,411.39250767150486,0.03587269831022782,360,253,Current,Current,none,0,0.0,0.0,0.0,0,58.414223,155148.86,58.414223,0.0,0.0,0,764
8223,2015-01-01,2000-03-01,178,2000,398755.0,398755.0,1463.2943698924,0.019468198201666065,360,182,Current,Current,none,0,0.0,0.0,0.0,0,47.122513,846209.1,50.422512,0.0,0.0,0,289
8230,2015-01-01,2011-06-01,43,2011,404744.0,404744.0,1465.485619844929,0.01848249607551984,360,317,Current,Current,none,0,0.0,0.0,0.0,0,56.35629,718187.8,57.05629,0.0,0.0,0,225
8232,2015-01-01,2000-08-01,173,2000,342422.0,342422.0,1491.8106807069043,0.03258343633257891,360,187,Current,Current,none,0,0.0,0.0,0.0,0,36.911057,927694.94,36.911057,0.0,0.0,0,402
8236,2015-01-01,2000-03-01,178,2000,365342.0,365342.0,1343.3681831081076,0.019615875386277057,360,182,Current,Current,none,0,0.0,0.0,0.0,0,45.718605,799110.1,46.818604,0.0,0.0,0,687
8237,2015-01-01,2010-06-01,55,2010,371669.0,371669.0,1497.4960613651674,0.026489999035607496,360,305,Current,Current,none,0,0.0,0.0,0.0,0,69.83735,532192.3,74.63735,0.0,0.0,0,424
8239,2015-01-01,2012-11-01,26,2012,449279.0,449279.0,2226.2573962239676,0.04311003919518992,360,334,Current,Current,none,0,0.0,0.0,0.0,0,74.300125,604681.3,76.20013,0.0,0.0,0,874
8242,2015-01-01,2012-11-01,26,2012,435268.0,435268.0,1894.5984902933562,0.03251191497275248,360,334,Current,Current,none,0,0.0,0.0,0.0,0,48.494255,897566.1,48.494255,0.0,0.0,0,423
8243,2015-01-01,2012-06-01,31,2012,231562.0,231562.0,1120.0087549310085,0.0410822358204009,360,329,Current,Current,none,0,0.0,0.0,0.0,0,50.46622,458845.53,65.06622,0.0,0.0,0,796
8244,2015-01-01,2008-02-01,83,2008,286282.0,286282.0,1256.0843127652497,0.03314564181082651,360,277,Current,Current,none,0,0.0,0.0,0.0,0,59.541336,480812.2,59.84134,0.0,0.0,0,669
8246,2015-01-01,2010-05-01,56,2010,330619.0,330619.0,1430.5224814931014,0.032038973636997314,360,304,Current,Current,none,0,0.0,0.0,0.0,0,72.35238,456956.66,80.652374,0.0,0.0,0,948
8249,2015-01-01,2010-01-01,60,2010,234760.0,234760.0,1387.3032452825298,0.058657282735331565,360,300,Current,Current,none,0,0.0,0.0,0.0,0,66.29506,354113.88,66.29506,0.0,0.0,0,932
8250,2015-01-01,2009-10-01,63,2009,149185.0,149185.0,761.6640787617229,0.04564920669257943,360,297,Current,Current,none,0,0.0,0.0,0.0,0,82.323204,181218.66,82.323204,0.0,0.0,0,209
8255,2015-01-01,2004-03-01,130,2004,321617.0,321617.0,1515.926315681836,0.03894361080047478,360,230,Current,Current,none,0,0.0,0.0,0.0,0,68.73287,467923.16,70.93287,0.0,0.0,0,501
8257,2015-01-01,2012-06-01,31,2012,445022.0,445022.0,1624.03289268533,0.019059315935618208,360,329,Current,Current,none,0,0.0,0.0,0.0,0,51.84414,858384.4,60.14414,0.0,0.0,0,751
8258,2015-01-01,2010-11-01,50,2010,505318.0,505318.0,2770.9226335114995,0.05187715470795493,360,310,Current,Current,none,0,0.0,0.0,0.0,0,50.077744,1.00906706e+06,52.877743,0.0,0.0,0,718
8259,2015-01-01,2005-11-01,110,2005,504959.0,504959.0,3596.177142766891,0.03444743542983376,180,70,Current,Current,none,0,0.0,0.0,0.0,0,83.552635,604360.3,112.15263,0.0,0.0,0,114
8260,2015-01-01,2006-06-01,103,2006,261194.0,261194.0,1701.8234248861193,0.021740707004195916,180,77,Current,Current,none,0,0.0,0.0,0.0,0,99.806145,261701.33,102.00614,0.0,0.0,0,436
8263,2015-01-01,2014-04-01,9,2014,138475.0,138475.0,498.09249174709385,0.018,360,351,Current,Current,none,0,0.0,0.0,0.0,0,61.268272,226014.2,61.368275,0.0,0.0,0,445
8265,2015-01-01,2010-03-01,58,2010,143939.0,143939.0,623.6378602484954,0.03214592246776137,360,302,Current,Current,none,0,0.0,0.0,0.0,0,71.43901,201485.16,73.63901,0.0,0.0,0,489
8267,2015-01-01,2011-05-01,44,2011,402361.0,402361.0,1447.2864637794,0.018,360,316,Current,Current,none,0,0.0,0.0,0.0,0,65.930305,610282.3,65.930305,0.0,0.0,0,834
8270,2015-01-01,2001-05-01,164,2001,671497.0,671497.0,3644.60641096332,0.050968853733039304,360,196,Current,Current,none,0,0.0,0.0,0.0,0,59.600773,1.1266582e+06,60.700775,0.0,0.0,0,476
8272,2015-01-01,2003-09-01,136,2003,357596.0,357596.0,1789.8298038927553,0.043958751984744145,360,224,Current,Current,none,0,0.0,0.0,0.0,0,65.47455,546160.3,69.17455,0.0,0.0,0,478
8275,2015-01-01,2006-06-01,103,2006,354560.0,354560.0,1297.9152605740182,0.019286891265825983,360,257,Current,Current,none,0,0.0,0.0,0.0,0,68.94284,514281.1,70.94284,0.0,0.0,0,569
8277,2015-01-01,2004-08-01,125,2004,285880.0,285880.0,2014.7473779800007,0.032928416897420945,180,55,Current,Current,none,0,0.0,0.0,0.0,0,62.550842,457036.22,62.85084,0.0,0.0,0,212
8282,2015-01-01,2011-03-01,46,2011,170236.0,170236.0,792.2756268580089,0.037901781589132766,360,314,Current,Current,none,0,0.0,0.0,0.0,0,58.848038,289280.7,58.848038,0.0,0.0,0,171
8285,2015-01-01,2001-03-01,166,2001,386886.0,386886.0,2613.155126990072,0.026828910892159205,180,14,Current,Current,none,0,0.0,0.0,0.0,0,37.98709,1.01846706e+06,38.08709,0.0,0.0,0,150
8289,2015-01-01,2012-03-01,34,2012,420612.0,420612.0,1697.6336720292966,0.026622917356304426,360,326,Current,Current,none,0,0.0,0.0,0.0,0,55.084084,763581.75,55.884083,0.0,0.0,0,881
8292,2015-01-01,2012-02-01,35,2012,191759.0,191759.0,967.1671889758946,0.04460921377941161,360,325,Current,Current,none,0,0.0,0.0,0.0,0,50.377113,380647.06,52.277115,0.0,0.0,0,555
8295,2015-01-01,2012-09-01,28,2012,215812.0,215812.0,1422.9091576358721,0.023409519414895698,180,152,Current,Current,none,0,0.0,0.0,0.0,0,65.126785,331372.12,65.32678,0.0,0.0,0,892
8296,2015-01-01,2014-01-01,12,2014,703317.0,703317.0,2635.6612035682115,0.02102124114994553,360,348,Current,Current,none,0,0.0,0.0,0.0,0,38.44346,1.8294841e+06,38.54346,0.0,0.0,0,314
8297,2015-01-01,2005-02-01,119,2005,96719.0,96719.0,537.6709005115465,0.05309750585267851,360,241,Current,Current,none,0,0.0,0.0,0.0,0,70.232765,137712.08,70.83276,0.0,0.0,0,889
8298,2015-01-01,2005-09-01,112,2005,781508.0,781508.0,3875.952335326738,0.04318496018064118,360,248,Current,Current,none,0,0.0,0.0,0.0,0,88.25574,885503.9,92.455734,0.0,0.0,0,246
8299,2015-01-01,2014-09-01,4,2014,258668.0,258668.0,1725.023401352514,0.02502078413108045,180,176,Current,Current,none,0,0.0,0.0,0.0,0,81.18401,318619.38,81.88402,0.0,0.0,0,865
8300,2015-01-01,2013-10-01,15,2013,889206.0,889206.0,3581.5521751618035,0.026465216789714884,360,345,Current,Current,none,0,0.0,0.0,0.0,0,67.95445,1.3085322e+06,75.45445,0.0,0.0,0,936
8301,2015-01-01,2011-06-01,43,2011,500156.0,500156.0,2175.810485261094,0.03246720868734821,360,317,Current,Current,none,0,0.0,0.0,0.0,0,74.714775,669420.44,77.81478,0.0,0.0,0,481
8303,2015-01-01,2014-03-01,10,2014,153730.0,153730.0,890.7048265440598,0.056841371892225524,360,350,Current,Current,none,0,0.0,0.0,0.0,0,83.871124,183293.12,93.67113,0.0,0.0,0,252
8304,2015-01-01,2014-08-01,5,2014,289667.0,289667.0,1340.1017894983238,0.03741533439413116,360,355,Current,Current,none,0,0.0,0.0,0.0,0,84.00456,344822.94,84.00456,0.0,0.0,0,435
8308,2015-01-01,2008-02-01,83,2008,359889.0,359889.0,1330.699282630785,0.02002663830688795,360,277,Current,Current,none,0,0.0,0.0,0.0,0,56.691494,634820.06,56.891495,0.0,0.0,0,368
8309,2015-01-01,2012-01-01,36,2012,143820.0,143820.0,573.7228206240715,0.025728182932896162,360,324,Current,Current,none,0,0.0,0.0,0.0,0,52.458282,274160.72,59.05828,0.0,0.0,0,164
8311,2015-01-01,2012-04-01,33,2012,198619.0,198619.0,935.7626479177035,0.0389068157417898,360,327,Current,Current,none,0,0.0,0.0,0.0,0,38.481934,516135.7,39.081936,0.0,0.0,0,442
8315,2015-01-01,2002-08-01,149,2002,1672365.0,1.672365e+06,7901.57863640984,0.03914151551345817,360,211,Current,Current,none,0,0.0,0.0,0.0,0,52.14946,3.2068692e+06,54.44946,0.0,0.0,0,781
8320,2015-01-01,2008-12-01,73,2008,212262.0,212262.0,1388.2795957813175,0.022275625395499758,180,107,Current,Current,none,0,0.0,0.0,0.0,0,63.41046,334742.88,64.41046,0.0,0.0,0,333
8321,2015-01-01,2014-09-01,4,2014,215312.0,215312.0,1608.2574861968258,0.04144356798898627,180,176,Current,Current,none,0,0.0,0.0,0.0,0,85.610405,251502.14,94.41041,0.0,0.0,0,499
8328,2015-01-01,2011-08-01,41,2011,136595.0,136595.0,496.8920918213972,0.018824787675553643,360,319,Current,Current,none,0,0.0,0.0,0.0,0,69.76989,195779.28,75.56989,0.0,0.0,0,297
8330,2015-01-01,2004-07-01,126,2004,308595.0,308595.0,1339.7735004248375,0.03230789816836184,360,234,Current,Current,none,0,0.0,0.0,0.0,0,68.36561,451389.25,71.6656,0.0,0.0,0,513
8333,2015-01-01,2002-06-01,151,2002,363039.0,363039.0,1789.6727946586764,0.04267583849849272,360,209,Current,Current,none,0,0.0,0.0,0.0,0,67.77935,535618.9,69.77935,0.0,0.0,0,914
8334,2015-01-01,2008-02-01,83,2008,165711.0,165711.0,963.8417912267815,0.05719554380496803,360,277,Current,Current,none,0,0.0,0.0,0.0,0,87.73441,188877.98,87.73441,0.0,0.0,0,469
8335,2015-01-01,2008-08-01,77,2008,170755.0,170755.0,614.2031661186136,0.018,360,283,Current,Current,none,0,0.0,0.0,0.0,0,91.412125,186796.89,91.912125,0.0,0.0,0,120
8336,2015-01-01,2004-10-01,123,2004,307821.0,307821.0,1982.488304993225,0.020115206572125528,180,57,Current,Current,none,0,0.0,0.0,0.0,0,50.115402,614224.3,51.015404,0.0,0.0,0,480
8338,2015-01-01,2012-08-01,29,2012,359555.0,359555.0,2016.8366550103146,0.053903051885299785,360,331,Current,Current,none,0,0.0,0.0,0.0,0,56.666332,634512.56,61.266335,0.0,0.0,0,356
8341,2015-01-01,2003-09-01,136,2003,419994.0,419994.0,2609.1438206625453,0.06334655832534034,360,224,Current,Current,none,0,0.0,0.0,0.0,0,56.981,737077.25,58.881,0.0,0.0,0,359
8342,2015-01-01,2011-10-01,39,2011,127622.0,127622.0,577.4361947555965,0.03561026973318567,360,321,Current,Current,none,0,0.0,0.0,0.0,0,78.6778,162208.39,91.577805,0.0,0.0,0,721
8344,2015-01-01,2002-01-01,156,2002,173510.0,173510.0,1305.9122511488667,0.042572184389125765,180,24,Current,Current,none,0,0.0,0.0,0.0,0,51.273026,338404.06,53.573025,0.0,0.0,0,608
8345,2015-01-01,2008-10-01,75,2008,123050.0,123050.0,575.5014830827273,0.038305343333013275,360,285,Current,Current,none,0,0.0,0.0,0.0,0,70.56588,174376.06,77.76588,0.0,0.0,0,126
8346,2015-01-01,2009-09-01,64,2009,244177.0,244177.0,1180.7909860922177,0.041065763001872986,360,296,Current,Current,none,0,0.0,0.0,0.0,0,77.860405,313608.7,79.46041,0.0,0.0,0,466
8348,2015-01-01,2008-07-01,78,2008,492161.0,492161.0,2728.470547019162,0.05285197472660688,360,282,Current,Current,none,0,0.0,0.0,0.0,0,68.28572,720737.8,71.68572,0.0,0.0,0,211
8349,2015-01-01,2007-04-01,93,2007,169404.0,169404.0,1132.495612179153,0.025366879096489436,180,87,Current,Current,none,0,0.0,0.0,0.0,0,87.322395,193998.34,93.42239,0.0,0.0,0,807
8351,2015-01-01,2000-12-01,169,2000,502590.0,502590.0,2272.5805877436455,0.035559530101140754,360,191,Current,Current,none,0,0.0,0.0,0.0,0,60.93085,824853.06,62.23085,0.0,0.0,0,815
8355,2015-01-01,2009-04-01,69,2009,702752.0,702752.0,4752.922200987949,0.02701790274409208,180,111,Current,Current,none,0,0.0,0.0,0.0,0,59.578228,1.179545e+06,62.278225,0.0,0.0,0,998
8356,2015-01-01,2007-03-01,94,2007,514869.0,514869.0,2096.167360738652,0.0272893657571607,360,266,Current,Current,none,0,0.0,0.0,0.0,0,95.353004,539960.94,99.15301,0.0,0.0,0,229
8360,2015-01-01,2013-09-01,16,2013,409213.0,409213.0,2834.1238154504267,0.030414960329598752,180,164,Current,Current,none,0,0.0,0.0,0.0,0,81.449936,502410.47,83.449936,0.0,0.0,0,728
8361,2015-01-01,2010-12-01,49,2010,379806.0,379806.0,1609.9458643635292,0.03042255051903941,360,311,Current,Current,none,0,0.0,0.0,0.0,0,71.990204,527580.06,76.490204,0.0,0.0,0,785
8363,2015-01-01,2009-04-01,69,2009,267535.0,267535.0,1294.0368517285008,0.041084521722956194,360,291,Current,Current,none,0,0.0,0.0,0.0,0,72.307106,369998.22,76.60711,0.0,0.0,0,107
8367,2015-01-01,2014-03-01,10,2014,143257.0,143257.0,515.293273805477,0.018,360,350,Current,Current,none,0,0.0,0.0,0.0,0,50.03179,286331.94,50.03179,0.0,0.0,0,577
8370,2015-01-01,2014-08-01,5,2014,916471.0,916471.0,3448.243193262645,0.02131941481719155,360,355,Current,Current,none,0,0.0,0.0,0.0,0,73.32773,1.2498288e+06,74.92773,0.0,0.0,0,385
8373,2015-01-01,2011-08-01,41,2011,413143.0,413143.0,3078.594564551127,0.041090468630287084,180,139,Current,Current,none,0,0.0,0.0,0.0,0,60.387634,684151.7,61.787636,0.0,0.0,0,506
8375,2015-01-01,2000-03-01,178,2000,298839.0,298839.0,1423.5915078593073,0.03981929050521081,360,182,Current,Current,none,0,0.0,0.0,0.0,0,44.74197,667916.5,45.74197,0.0,0.0,0,543
8376,2015-01-01,2004-04-01,129,2004,330297.0,330297.0,2194.3132147141882,0.02448028895476035,180,51,Current,Current,none,0,0.0,0.0,0.0,0,82.13447,402141.78,99.03446,0.0,0.0,0,730
8377,2015-01-01,2011-08-01,41,2011,153137.0,153137.0,829.5657622772042,0.05079890557540595,360,319,Current,Current,none,0,0.0,0.0,0.0,0,73.77868,207562.69,78.77868,0.0,0.0,0,805
